Unnamed: 0,Brand,Model,Year,VIN,Private Key,Public Key,Encrypted VIN,Hashed VIN,Proof
906,dodge,door,2016,3c4pdcab7gt103739,f1453ad05767f004e5059220241b789a3d3b5a81edb05e988d2e382f1077dcd4,91746d22ec3d38d70b941c11b18e4feb9ebfb402b83b07740954255bdda612ce9b425efd8326cdb5c66aeea3c4738bf3bf78098408a02e79cf99634e3b6a9009,Fql62IUOkyaK315FvX1HSH7QDbd94PfCiJTUBGHP4cc=,16a97ad8850e93268adf5e45bd7d47487ed00db77de0f7c28894d40461cfe1c7,1444912bc3df58da017b6433eb59355dce6d1e87ce125370fd75713828864c38dc6b3ee7e91fb35792825d1bb04e7c123a8f1c1a7f97a9ef8ff9987b52c6b781
907,dodge,door,2015,1c3cdfbb5fd213552,21ae25cd53d53893612bd844401d4a3bfc7f18045e13eb47f11e54feaf94a407,c4409a351099a095fcefd7bb308afe52bbbd532b93ee5d787b5af678939df46a3df22f2f64bbd971a5457d88973baa575f2fe5702879f85eba1f2855cefc36cc,VbDwvNSzieaP0UcLor0VzDw1QePEc9YCra1URcnsRbw=,55b0f0bcd4b389e68fd1470ba2bd15cc3c3541e3c473d602adad5445c9ec45bc,69788fb4271bc752608af2f406a7aa72757d1dfda3c51b735b984b4d7a8c435f921ac5ec55d68875c661fcf91bf800c229539785b072db26b48b57737a38a606
908,dodge,durango,2017,1c4sdhctxhc936557,1f99295938adf813d0d844fd66b8dfef072271ee381384ba3c67e0d8e1ed7f32,d1b9a4c11affddf000e4141530c943ba0e812419d5eae600b566cea9d5175cb0b3eddd8bbbccd0af1b10bcedea4abf57db7f8770e431bc07915e57a8d3bc0872,pQaYnGkHDRSQO9nLBiUJoLlHry9i34BDra1sGY8+o3M=,a506989c69070d14903bd9cb062509a0b947af2f62df8043adad6c198f3ea373,3d43a8cbafb537849d85a85746b6e90650ef9cd189268331269528688033d01bacba6f393b9c0f4eeb0e59a3e24238e560653ede6d48e15fff98e28e925ae686
909,dodge,door,2012,3c4pdcdg6ct146745,b64edfe9b3f2dc2fe840014dc055c265c3338024dea25b8b3f56e771a7c68dba,88928decf2a501bba8e26b981788b5579121bb3513161ea05106daca8032e3ad56cc901391d1e9e25e68367c0dbc8fd84b41740903fc52cea4f0d517948b2d99,13zcfe7FicUg3hpLZ3kz5sFczqcECJVJ7lZgTMfUCbU=,d77cdc7deec589c520de1a4b677933e6c15ccea704089549ee56604cc7d409b5,85603f94f9eebb21e453124e133f16e429769accf12ead8a6b71b6bce7b41b10013fae035c0f5851e745bd5efc22f11e13b0697b3446821ebdb20ef0f0576f76
910,dodge,durango,2019,1c4rdjdgxkc744523,be781de193cde2e6af59046f84087ddfad7449d3227671df9238255f9caebd93,f3b757cba9c669fdd0cae4e4ad954a6a01aec36d9d752d86a8225fc4fa1a6be1c367ce89d8796e6bc3cbd4eb4a2f15bbdcb61f73b31ff0c62e5349beb93bc34d,Vgqj2ahj9RXlLWG2mekOWbHkhAIjIzAnIjVMEAr5FII=,560aa3d9a863f515e52d61b699e90e59b1e484022323302722354c100af91482,88d4da14965de7b905117ad937b3d7fb315acbf9c6c577c064d3fc53b30bdc9a18e2bac919562e35a4fe0ba0591274896be6cf75180abe9779adf0a9578718ca
911,dodge,charger,2019,2c3cdxhgxkh527140,45da8d55b517424aab314f3bb0e387326ab3e43638dffdb4a69d1803e55ce550,772455ba22237fa49cf91494afc2605cce9b29b16ad0494a9076f84e83d75a35dda64c54364c8940c24da0796c51d1f34f3b0e2be0ec6acc0c2d84023b591755,GJRuPv2/2V9gRrmIK8JKRWTcZZJ7PwTB6eRh5LCbXKc=,18946e3efdbfd95f6046b9882bc24a4564dc65927b3f04c1e9e461e4b09b5ca7,0d735eb736322f3931a238c4d5f57501e8cdced168e737cc96146170323e1ceeccebaeed1852c047cdca52ef9fdd1678084577b14282fb67fd441941331981da
912,dodge,charger,2019,2c3cdxjg8kh527857,919140d86b75cadb141f5414c260a93375d7a6432cb8e8a953d5627ee0af4b74,4b65f190c04ec662f4479c5923fd2448f8b6076b7fb3c18cc2a8141ec0bf5182b6f32afa68f074027cbbb08aa92e97753add22c815418530f3016e3b44ea3ad7,4BXlWs/RQLI6sfgZf4t3u3BCE/tN6Xj/z78kVpmCVwI=,e015e55acfd140b23ab1f8197f8b77bb704213fb4de978ffcfbf245699825702,17c67cf4bf78b6874a9423ecaa47f52049bcf87a3e4c6961baf4080879f62105de53915ace0e50e20f52689683817398dfa4337ccc6cfbe6da60bb548c74f6e3
913,dodge,door,2015,1c3cdfaa2fd144750,2859860d05b6bb5a45107181d8affe0a1759243b306a5596e897eb79683b1209,f6957f41cb961c5596f0778d630e9bcb2d521c06b39f15d294e73a45bdee7ebab0d1d6d6f2c67e83c5e20f3d8600e74e31dc4baceadb4b7109f210b4ea490658,EW8ae0RB65Ofm44gdC3aPkYBI+G8xXE0yg9oVxXCnEU=,116f1a7b4441eb939f9b8e20742dda3e460123e1bcc57134ca0f685715c29c45,42b90d9ba73ff4201196903e307b2421591de944bee20ab594b274b30cc91d6cecf561b15ceeeb59cf47a8807d111e5c2b48e9c3783d203e2d9c02039800d763
914,dodge,challenger,2019,2c3cdzggxkh532268,c33464197d3e9c85a7fc0ecd76f23368b1683833bd113c88bcfb1f217116d2bf,5444f2b3d96cabf48f4ea80a5f01aede7f43d5d6453da9b54fb451838482c84b327435d9c5afe7668af2bc347ca982ed0ba8022aa9c9920eafd21833e385970c,p4HiExCPQkUvxPbkVf/NizuROIC7pwVJs5CazsyRAIs=,a781e213108f42452fc4f6e455ffcd8b3b913880bba70549b3909acecc91008b,846958ba3203aefd1ba1e1cc4709db85bb9fdcbdecaa0fc0974455c9e376a8517fe9329987db496a231c72e8016c778b0aab72014d74a5dba7207976364b0b79
915,dodge,durango,2019,1c4rdhdg3kc769255,b9a41cd8253e26124ca21932e8087ccf992349071e380bf93f45bbd5b9e509bd,944bbe89dbbe320baa6938a5e07d94c554d7465a20f4a2d3e455d5948b47f0fcf9e82a66d19e7937d61ee953154901d62d43639da1dee108b120be60114d48a4,sp3d2cH0Ia/ss4NEAzc839A5NEtzeTgVgawywbptGqk=,b29dddd9c1f421afecb3834403373cdfd039344b7379381581ac32c1ba6d1aa9,06a07603d2268bd8ebe3754412be1abb23c0ab244649fd7949f08cebd9d8c7657dca4a183c287878604c3875853c41614aea6a1b20b6a11a1ad7830f2db6c959
916,dodge,challenger,2015,2c3cdzc90fh834388,263effdc876e07730749f1424ddc9f91edb9c0eacdbf2a19a1cef96e0b063c48,83a97248e6ab13578886b3a8c85af2bcfb2716765651a03d2c827227bbc08b12c1b98f58889a68e1013589b0d9dbc01c33dda6e7d74782bbdc6ac7adae4a207e,hTM2kvi3SQomOIJmxOL99jNXqtwFMD/AE8xsZFeX8nI=,85333692f8b7490a26388266c4e2fdf63357aadc05303fc013cc6c645797f272,6cbc5bb7e30cde7bcf28c260b6dda4e83c55f600f22833b2275fa6ae41e0c793e7a2fe82e5b537e864390aef17c0dfcc4d8b07d9537c83a79e4d521fb1074385
917,dodge,durango,2019,1c4rdhdg1kc557017,bea9d7cb6548f4409082a306e53826cde2d31ccd26053308c21534cc884a9160,1fcc248c0ca6f7261ce064ed256bda08cfea383641f60428e4d30ff74c79a1b32e8ad50e967c202217c466c2617d2d6657d4e3860521075a9215d649944d3c05,/Q4WRkgZfzcl00rdebv7H+0fLS3X2uHr9fLRngryoSg=,fd0e164648197f3725d34add79bbfb1fed1f2d2dd7dae1ebf5f2d19e0af2a128,1b57bda443fc656b48975c8c4aa48b1eed2d2cf8a83c429a86cb0d1557a262fa41c095aa3256e2959c5bcd578bc7c830568ed91bbbee2355dbeafbd16a1aaa7a
918,dodge,durango,2019,1c4rdhdg3kc675893,3559c4b426aad2ae424312b98782daeb1089e9a2ab7172b044bfa1c6a154e41d,3d2a6ff011c1459e57be2428b73e0430548c962916738f8b5e6074267d783281b998cad3b5b50fd0cc458d5856fc107a7025be4c7ec2c980f3d72eba5a7790cc,oQjqRpipeTxoN/DPmIIQjt4qUVEOfT7lV26J24SoHAo=,a108ea4698a9793c6837f0cf9882108ede2a51510e7d3ee5576e89db84a81c0a,602683d688c26ccd7a9756fe8662558729a7e8850df21509003b43c0a3d5429be1a5a370b3cca99fa8c4f12ee4166ded783d02cf03adaee5a849a89004958b07
919,dodge,door,2016,1c3cdfbb8gd766472,622abe8659ed7b76efbe4bce030c0c0d53bd40f60128440caccec2c198697ed6,53bfff6aa884a2d10b972949864b07fb0063a983037a6f1190534124d81603768974dae99d7197b8e0a27a66bd7399aaef8690c7a8694ec92cf5debecf798892,vuGJ9aZ8Dz+J/7hzag1OdNaQwxq0G+bCMYGdlircpVo=,bee189f5a67c0f3f89ffb8736a0d4e74d690c31ab41be6c231819d962adca55a,72c3455ee8681d5e010b51bf1c206a0422d1e4c982ad92a15d024f08069d79cbb2f6bf847057b5c3c6cac8a9bc0ce995b9d04a3ca6856bbc9a82e067358033ad
920,dodge,durango,2019,1c4rdhdg7kc675959,e55a38a99f62683fda20f5d25437eaa74664786c38eb3abd7c1537adb218c009,57b81dceeeffdb7d70f92dab614de968f412c8e7b888d80eec50d543de502628d7606c0a7496d17dd611a47187c9a5791f2d37f0398ec57bc4b199c6d4427027,JHVAZC87qJVRoYO470agiYkKrRHBiIlMw99o7frYYK0=,247540642f3ba89551a183b8ef46a089890aad11c188894cc3df68edfad860ad,d2a387c1b8d615fd097cfb88143d510e8c060e6ec948f0575b8df7eafd9738a61349c781504d8c9894717204f5265fee83864364b5f59036b140e4794a4fd995
921,dodge,door,2014,1c4rdjeg3ec591566,a87475b2a22095fe7e285b37b7bcfd8f4221e1142a8530dbc3df46b7acf56548,a0923a2ed2984dd208c1a764be7957291ddde2b69b67e0213ab94613d776ef066bcca73a2274b9a9372b5d6a2b0625f155912de4f0dcc2d300a94c6421329f20,vBW1FXi1iiHMvu2E0f6XMt2qfJ01dZlAkR9G9Axg+UA=,bc15b51578b58a21ccbeed84d1fe9732ddaa7c9d35759940911f46f40c60f940,1b6cce898ebd9272ddb11e8b3c30d7f651927d8ebf32bf7cd6f47ac19aa9667279c89d4fb753174749996500779149802a054d36d28649dff071e31e796e299e
922,dodge,durango,2019,1c4rdhdg6kc557000,741f68000b39ff8c2b3f9b1021dffe43dc31cd168325c76a382206be0e9d6c39,24e4b870149dfcdf4ec73b9bdbc304754d5b14d5463c91d3c142463ab69695c0be24a6da18d09695ee8ade523a5086114707588f10702af2fa1127bdf3cf2240,b6zpOy0ZJjODHy6tRwluSr+nztT/QapqxtNow7s5Zs4=,6face93b2d192633831f2ead47096e4abfa7ced4ff41aa6ac6d368c3bb3966ce,7cbb9198e9544e5eb66f374f5fd6c2b474430c6aae40700a150d203dd41046d73038a73b69eecf0fab858316030d9739cca342b5fcf8fa707c010190d8887648
923,dodge,durango,2019,1c4rdhdg0kc557042,b683de1566725783874e13e3bffb25aed3f0d9112c64ee2eebc125d6a02a0c96,f596def7a9355eca2459e9eb7ebcd2aaaf110c76b64d96adf122f1e604bc04bffbccb5e29e9fe311598fe7083180d70b1f9e2f8f04679d155782bbbaed6487d8,1hUp0r3ZEE/Xj8uspWTIaPrIfJvCvdBBks4jYEI6TCA=,d61529d2bdd9104fd78fcbaca564c868fac87c9bc2bdd04192ce2360423a4c20,5db305313678ea2a926168051568242fc1ac013e2ccaf8af69af997aabaf580b274d6bff1424b85ef659415732b61f4f3b82e7bd1a2549b9ede9ec422946d894
924,dodge,van,2014,2c4rdgcg9er400696,87929c605771f53128f1112d86da17768629d19b5c86decffed6c574f3c84018,88c5bc1d8580783e162904280d22e66a40edca9ddb5dfca1f6ac5b0a62870e6503f6acfa4085f5473afa0b8a9c9bc289bfacac78950842aea07d84c456f54181,IfoKMq+SQ1STZM39y+aA+MqetCjzz8E+lJq1TGZxcFI=,21fa0a32af9243549364cdfdcbe680f8ca9eb428f3cfc13e949ab54c66717052,9b3a58ab0ed6db64e505a9c82812528e8561640dc7ae9254fe923f0e16f47b33c243c33eddbea00214ef81668aeee74bd975b63a732ff0f498e1e56cd619d721
925,dodge,durango,2019,1c4rdjdg6kc684983,9a9bf28b4e28bbf5e0f146194268ac6e4ff2263ad12c27958865bfce972f7ed9,feb974976309ccda896a0054ff9f91904a2f5e7d1eb1763279b039575739f48ada9abcd7af644a3271a2a18adb527a410e7ad6e24b8a362dc8146bde107c0c00,bgQAod8DPnLGJCwnILeEgfkuVvgmUtZC9hxypM7M6aA=,6e0400a1df033e72c6242c2720b78481f92e56f82652d642f61c72a4cecce9a0,911292b05fa8088b6692aef56b07efd75756073c7864821d3037bff85726af340b91d078d2d97d893e88b7620ca4811588fd9bc4c3c812f260d91de44ea09eb3
926,dodge,caravan,2019,2c4rdgcg3kr514530,5cd5cc6be23d3417917bea818be1bca6fb07a5f9771ca28e3bdffc2bc5c3ca09,8e4825941679592d24fd49ba5a97af52acd8c23e897812fa73ee6532cb470c0db1179abbbe9af610b6ddcaf7771ec0cdd87962335a37113619ec218613a8bb75,DVJchUPnXZQ3fme+L4crMtAmp542Gs4ts9zQxErpAQM=,0d525c8543e75d94377e67be2f872b32d026a79e361ace2db3dcd0c44ae90103,c5e96905945f97ce5d8035915e36d23be0839bd2f50be4d4e025cb403c08a894466188d197ab60b44179bdea31af82c41f6835be663c0e424ab07aee7ce3ac72
927,dodge,journey,2019,3c4pdcgg4kt707549,fb0ebc1e88250c1ffdb4610893293b8f7bf57c7e30d484bdde8d1c7e9eda24fc,3d37bc22d4d018f39c765c0185d9dd06f4bb7e68e2980e4da5c62c24316edaa2c094445ac04e3625b24259d3f65943f21c67a737104a84d6bb19e18f83dae6a8,vqc0Z7/jY7I6gIsgf+XjS+ky5N/pdqzzH+8zqMzw+rI=,bea73467bfe363b23a808b207fe5e34be932e4dfe976acf31fef33a8ccf0fab2,02cdf4a324d243106fe916c3b9e24451f299e3f82b3ee331de7c5146019f4700b482a23f2beb461e6b58bb127d9d3f43be227c1dfd6fb2775a3c56d8b616237b
928,dodge,caravan,2019,2c4rdgeg5kr563175,6dec9007cb887136579b4cb495bf1fcc06e4ce21a561042b1c55acb5992119b3,b049ab4ef1ddc7cb61f4ef6823d417e46b2cfa076046472cbc89407f1ed79f5853a0ce621f7f07fba1197c87decf42311c74dc73551afc4b93433772826ac3f3,6AP2QUKoIkG7UalIe3VogKFnaU7gZv9c79WAg3xtJeo=,e803f64142a82241bb51a9487b756880a167694ee066ff5cefd580837c6d25ea,17197860c933eee204ddabe19defccca2e26accd7a65b026920279c66c48f8689f648d30d239e1933fe8b1da5599d4ef0b37c1c7dfa232a5c6969d55d7b4ee3d
929,dodge,challenger,2019,2c3cdzagxkh583746,825b82e06d36491ec63f7087622821121cc6380f9300c664c722839bf4f62657,b01c468c9d23c059864719cc9372e6ee6c693c539059ec345d5aab10842c95386d923beec4f2132cac94d6a926cb0b2bd7f5b9cc1e7b8db705b992c9990ea1d8,X9Bx1apdG9HQ+WrPGqyrBHHRJBk95t0HPtAP7FWDsZk=,5fd071d5aa5d1bd1d0f96acf1aacab0471d124193de6dd073ed00fec5583b199,7355afd45ec3002ef132314f2b99d48e0478f35a9e4374c1fb0604c43fb547a6c0a458e212b18c87ad4caa4a9c694da9f2ed859111ba171fefeac42da1743281
930,dodge,caravan,2019,2c4rdgcg1kr761805,6f06bb37843153fa561d225d79882101c83b986ba5208859a503d66d62203288,eb2a0d3c26b5dc4a7a99cd0696a17b765387fb22d28f60811461b846a6dc87438bd23541dc2d8f75e0410fd33da445eba31acc074e065a577c92df320218474c,mcgXEFU6yMvKY6QZcZ+Zjv0wluEIBYkZN/bRB3LIJ4U=,99c81710553ac8cbca63a419719f998efd3096e10805891937f6d10772c82785,b581935d777abfb89a168d39d3408617d08384a64ae95793ab5551d0eceecad4d987e6d6a06972571d79b9644512e18832703cd020814a3f6c4695963e35e056
931,dodge,caravan,2019,2c4rdgcg3kr753690,97ef6fad237184d3b10c3b944768a3b0c8782e20918be899aa49907df6e7bf2e,a23682b0784a9c24ab41f16364a9cf4b1ff2dc1d23dc0a0c843326d25d66776d84f6d80ec0d5bfe109ef241f6ed429bb48ef581d4925b21ca79184a89a32ef7c,1iX6UyTLD/EA3SD5Fzr+i4rJ5clAfmzKw4DrKOvTqDI=,d625fa5324cb0ff100dd20f9173afe8b8ac9e5c9407e6ccac380eb28ebd3a832,cfa88651e814dae8813a9d25c769ba81c77bf48e406b042f36e0933f86abf54ae1d207b7b10952aff79d1585d0f25c02be6319f2065dbb65039229341f89d0c1
932,dodge,door,2012,3c6ud5dl9cg338415,4bd89eaef54a7609f400be6a9dc4a05e19764edefc21f848b2ac83cc78cae4b4,7e988ad34f542a618930ebfb813b69fd918e03007f30f5b072dc2dc7c91eba9cd76c449082aa5c4cbd77554676e6a2031d1fa124cd85f11f12c6c1b5a31848dc,+hl2cWBS4vA6KAI8Fjg+uL9jtt0YKkWtrh76YBGOvz4=,fa1976716052e2f03a28023c16383eb8bf63b6dd182a45adae1efa60118ebf3e,fc44e9157bee170eda0e624ffd1a5a222fe2d69185555a4a340a05ff03568f3865a77656326724c5971a39f189c3f7144d57d8154d34a1e3ec17d31fe6f9843a
933,dodge,caravan,2018,2c4rdgeg5jr337118,c762f39d65fc628880123f90ff7d60a63dc1c3c40e1d577f8c8b84dfc5e8b581,ffdd949736f070ac8399f48ff43cddb8b54bdea5f6aac0155020a94ea077ee9badbd22621aabd92f24012dd1abaa6a5cb56b6ec2b2ed83d862094aa05ecc28f3,b/x2DBThzYJ3qBKojb/sbDe5wvV7TZjhfcTuUrReAZU=,6ffc760c14e1cd8277a812a88dbfec6c37b9c2f57b4d98e17dc4ee52b45e0195,89bc08d44a486e562e94ff8c6af2f77b6d2e9c47eb7c23d4170e82fd7f90574c151ca2d8c1aadc4e783ce1632b41812d7051fafbc3c559f3bbfbf5907c21ef14
934,dodge,caravan,2018,2c4rdgcg3jr364854,6763b6b12c4ab5414b26b0c5fb3185b8de3d4ad789736b82f26a12243b179eb9,5c066b27c0243ae95ee5d62c5eb721cfa9321c31477e42d7f79ca6c4130ba3ab0b9fa88c1554613d2c4f880723a4291f93eb6c852cbb42b9689577b3929fdecd,XKgIcEzq+JO+VDyl6QL6hSahnRiJIV/gYjfoylFUOOM=,5ca808704ceaf893be543ca5e902fa8526a19d1889215fe06237e8ca515438e3,32b96a87dff93739e2a5963d07e6f1065f540331e714f2de9ee9334f4a9116df92d2f976c0290ce99a8436fe1fda56450bdab53de94cc199e371a268c964b4b0
935,dodge,caravan,2019,2c4rdgbgxkr624069,67a20c4b08fad0a5d6682517af006837387216842a3050b334474a2b32524e13,86146201adfc66c8579e81d8c66400591bdc98abd0d511e4dddbf41403b815b576af4cbddad10fd99ee3cf3bc6faad42996cc5ccf2adbfa86b5777dde76f7d26,ifd2y/OJzIGVckpIB6ckhX7IHTRyA4iPBvVOv4BD6H8=,89f776cbf389cc8195724a4807a724857ec81d347203888f06f54ebf8043e87f,289a0da36009f79a3896591e930da46843dbeb928261d827aeb563b9a3a03349a47ddd4a4e69074f22af68781daa419b425c2298664750a561be1bafc8633da4
936,dodge,caravan,2018,2c4rdgegxjr331914,9bb0cc46b70f0250f9450b4cdec1965ea950fb6d0601410ef5cc6a75fa6947b3,e8f012456d91a0bf82b53a06b15f041a3bd00326345a01404ef86f64ac6a32438bdc5424b1d4e7fcae8dbb1cd42ac936315743546e13cb727c521416faf2b963,s7wW9Ov+/wlP4AZUbgCsPoMjZI5Bp22RB77s8l/EBgU=,b3bc16f4ebfeff094fe006546e00ac3e8323648e41a76d9107beecf25fc40605,b21348b1337d9097e9ba89867bc7d04538fedd49fbb0228eabcfb0e81f59b649ef6d29ac77623e661bd8701f5fbf6170e164714b8353801f0996200a430351d4
937,dodge,caravan,2018,2c4rdgcg0jr241626,a65e6906911e82af9ba3db427db71d1625f1340c7e0e6e504ec03fda20aadd28,aaf1734c1b785f579295d4baaa66049660450139d8cbbaa93440717011b20240521cba2a174afecf20716d14cf7c07f151037f98b742bc0c1e22c354d7553981,fVYbcltBPO8o2it5sOAaTg7/CDVWGK2WEe5nwni/24o=,7d561b725b413cef28da2b79b0e01a4e0eff08355618ad9611ee67c278bfdb8a,6572b5bee3a10ed5e624acd71bc63766918854b06abccff26e8c0b1b8ddd566aa17f05ae29136cd07854c963fe79952081b653a027cb7378cab45d462b9d9ed0
938,dodge,caravan,2017,2c4rdgeg9hr852858,3cff9b8f0393d3b9f926852d520a89b4aa17fc523def215c5561208a5dc04b59,776a5e1b0853fffab49d1c55f708708e7447afa24038a6a87fb0483554c5d2d540fc4cbb6c5058f70e2dea1aab32bd5c7128a4905c546abd8ec92c0c67808f46,5vMR4nj1SKdTWtNq+Eb5fsol7v00Il0kYg5SOeC5HjM=,e6f311e278f548a7535ad36af846f97eca25eefd34225d24620e5239e0b91e33,d8aaa331d730dda60673b6baa26e16b102569aa1c3b080952f72f9a6fe4e0eb52f10e8ecca5d6a724bd53f8c5e23e4c6cca6f62ebdc49d2f81d1618bcfc239e8
939,dodge,door,2013,2c3cdyag9dh607919,d3ab25c8013e7a4727ec909fb8911dccccd439a16cf1c7f2ba6027889982cc0e,e25eded8c965bc974d04f60729cd8cb923bed3a4d6dc6d6d22dc6fb480ae66609fc0d409ec964d7ffcb3fa4abed4c5878f4c37cb7f4e94801b8d91a42bb9db6e,B7Ip94TFYV56adcFEIezR6tCxQMBDq6Kd1aqDBsaAxg=,07b229f784c5615e7a69d7051087b347ab42c503010eae8a7756aa0c1b1a0318,770739a697d5e2074c4cfc8b7d85a046683fb83e86458eaa0043150560554491df8ab730ce9e88bff31a8cc886d47f67615d5f66261ef3653494b50affdd31cf
940,dodge,durango,2019,1c4rdjdg7kc780041,1ef3e60974e82c92c3abe7e84f35e1008b2d1e2e9f59f0999745f165436aaba5,2e890de7afa1f87fcc93ea20f205f2b883439f9ba4d54cbfdc7b335ea991cd14314a93dc99ca0c3921e4e94aa0c75de52d79d3c613b2b584b51b58e1702a7d54,EmT74eHShbMdyJC6A+3dKYCsuxewA/xw9RNC67OqhUQ=,1264fbe1e1d285b31dc890ba03eddd2980acbb17b003fc70f51342ebb3aa8544,876e67acb128fe38c49b923ae1891029a49ba0a83cc99f3e2773c16dc4223d6302365c58cbbe5ad7b14e503e656e59b2363d086b69e099b11b0d2726101cd57a
941,dodge,caravan,2019,2c4rdgcgxkr747353,3280bcebafbafb3f7ce710a74db354278c362ef71b076b93527cb787449d5769,11a2522337d2226f7dcf5202bfb47bb535ec423ac704d2db89d9d9cbe05b374b44e19a37a9de7e2d89b1f43c13c712563fb6c15a091e43c897066a742a22fad3,OgEZk/0kd5cZJhZABtp2GO1fJfICbSglJZEc2qWzJrI=,3a011993fd2477971926164006da7618ed5f25f2026d282525911cdaa5b326b2,b48799663126b2f7fd189b0922ed3b8589c8a744b440975c011ae6b274ce134da30125a025b261a536d475991567602f8580439e394f3a7fc311da9ef7864ad7
942,dodge,door,2014,2c3cdxbg1eh268115,add2034b59ecb7fd4cbf92066e9e6ef97bd0be0d658d30277d23e18e9c2fbb8f,ff9a181459a44e394f96636734f0f524f896eec7773fcf3a29296d9c362a63aa44ce40a933cbcc23bfeb024278b0f90ae3fb7b83021547df956bb0987c5e472a,5RYVF+ygWvJCCc1DNvnVY/gIt6DYC+z6dpMLE2rIuhE=,e5161517eca05af24209cd4336f9d563f808b7a0d80becfa76930b136ac8ba11,10f601832cf11712571f18087804fe1b5175f4235a880265319f7ace32b7caff2352fd31611fbc4977f625eb33ea95a32f85ad59d4d42cd9840f7acb1e0ab83b
943,dodge,challenger,2019,2c3cdzag9kh642088,a9609779d4a136aee560cf1a57b1bc0f2a20f80bd1a010138ec431c08b5a4ecf,46129ce4e60d265e35deae1e3beef8db59b29763dc03fdbf8dde82d1b2b0c1479caa365bf3e5d75c2f8461f52de2d9a3cdba8f397593d8a092f35fd7b6420242,GLXwF/kjnovzLU9SICALsoleIfj9fHKpLyjaarAYYuE=,18b5f017f9239e8bf32d4f5220200bb2895e21f8fd7c72a92f28da6ab01862e1,9328cc75094a1938403b716cd93fe746821eb50c29d4482b484b21297a096eee16db834f8be6a2597f3097fd34a449bbae10d72677e7556932789c6c254d4ccf
944,dodge,challenger,2019,2c3cdzag1kh656275,70cd372ae158937ebd09a967606e8933d9c0196ca1a986daf1a69fc8f12c9f93,e3155fbb539ee869e2a804fc7d88126bf44a2a6c9e63fe35f8ebedb4ad040ee4c6f2c976911a1e276acacdfca51c591fa954e3d3272e65c20887ff17ce8bb862,1vDASdKYGObiDmZqf7woj2mfTYujyU+aHoP5nR+IKz0=,d6f0c049d29818e6e20e666a7fbc288f699f4d8ba3c94f9a1e83f99d1f882b3d,4c45e4be899bda2826d2913474bab54ff0ddef911a498b2dd4e4f97ba15ca9dd4a213c537f77300e3bcaa3ecdb2d09899937e8e27454c5480ec0653a8bf84579
945,dodge,journey,2018,3c4pdcbb1jt319818,979c19c93d82b50a876442b2b6de37aa6f56b598b08ab8fdf2255c5c54f5ac56,d9106025c40e1572b03dc88be4d806ebc50fc09e24561fbb05418e5bab6fa4d9786836f0442b4f1cdb7deb5425157beb8dd54e9364dfe7320779c2ce2076732e,UyBclot9Jp9KxCsdOdz1tCEyFxWbVjzaiHyGvM0hHm0=,53205c968b7d269f4ac42b1d39dcf5b4213217159b563cda887c86bccd211e6d,f7cab3fe6869d915c31188b0fa26fceb5733d4324673ac394b2aca5c074fd88ea3d803e69c635f16636d1db5ba8a8b4d2a5abbb1f3153d6ff843c7e8fdd446e4
946,dodge,challenger,2019,2c3cdzgg5kh709017,87a0c152ffea8e39ea77dac9f4dcf61114094efe7bab15bda0e5525bb470e9dc,b7513152d0cdbcc66f26bbb4fef3a4a70c2effec29b9024e6c386cb141b561b5c7847e76ad7fcef7c34d2e956741e24e4dc2a04d8061198105959f516aa72ffe,0WrJKfr8TT9N+CGUYaRhQ1/DzwhSAZREFgWRFZYXqso=,d16ac929fafc4d3f4df8219461a461435fc3cf0852019444160591159617aaca,02bca0af000fd72af687719fae04c88ed87f0b3718fee971f3a6af23616c6e46f371592e37f03c1ceb0b428f2d85285392cdc3c4e05bba9cfe0fad4fa67992c4
947,dodge,journey,2019,3c4pdcgg2kt803633,58bbd32a833246930a29c055663f0471e15c5992ccf8c9167f5ed3b6ce72f17b,a4dfcd4324e9f5422feecd3a0b0b144eb1739f27f83b176d3412e76506b2e127897f0b27686aff5b6056773d79b4a4f50a26b156293442de53bfdd3ce568aab8,Rc0tIwEoybFtBKBHBtvKz6S9mStrI1WKz3iGMDqe7n4=,45cd2d230128c9b16d04a04706dbcacfa4bd992b6b23558acf7886303a9eee7e,0461ea42f58c856fb3b85dc9d860658f9fa526b6ea4baae46b96506186ddf70a347286a863e8aa40e911b5f3524ae8ac2739b3d52e09156f75d64e2c58478826
948,dodge,door,2016,2c3cdzag4gh309689,a26abea0f3641053abdc5bcde20c5f250ffd6720beff42fd30ed1daeebd4a90b,7a7d8b9db51dea434e553ad15e940a2d3438a09e74a46c7ddb6109010b64eaf14ab8cde0e314852f9088f8cb337b8e892ca6a52a4db8a20f31695169ce0f1a40,pP06W/Q72sbwIccb04Fjmovjp0orbc8APTMjx9omJTk=,a4fd3a5bf43bdac6f021c71bd381639a8be3a74a2b6dcf003d3323c7da262539,e4f77b754915475a3c12f2a106e6a0a39c3bb19f6c5c89c06051a97e996aa35f8b69a1c5fd8e7728782ab9df2f876d677ae9367304568667fdc23b476fdbdf95
